Poet writer,Poet Name
یہاں بھی معرکہ آرا ہے خُوب سے ناخُوب,علامہ اقبال
نمود جس کی فرازِ خودی سے ہو، وہ جمیل,علامہ اقبال
جو ہو نشیب میں پیدا، قبیح و نامحبوب,علامہ اقبال
مرگِ خودی,علامہ اقبال
خودی کی موت سے مغرب کا اندرُوں بے نور,علامہ اقبال
خودی کی موت سے مشرق ہے مُبتلائے جُذام,علامہ اقبال
خودی کی موت سے رُوحِ عرب ہے بے تب و تاب,علامہ اقبال
بدن عراق و عَجم کا ہے بے عروق و عظام,علامہ اقبال
خودی کی موت سے ہِندی شکستہ بالوں پر,علامہ اقبال
قفَس ہُوا ہے حلال اور آشیانہ حرام,علامہ اقبال
خودی کی موت سے پیرِ حرم ہُوا مجبور,علامہ اقبال
کہ بیچ کھائے مسلماں کا جامٔہ احرام,علامہ اقبال
مہمانِ عزیز,علامہ اقبال
پرُ ہے افکار سے ان مَدرسے والوں کا ضمیر,علامہ اقبال
خُوب و ناخُوب کی اس دَور میں ہے کس کو تمیز,علامہ اقبال
چاہیے خانۀ دل کی کوئی منزل خالی,علامہ اقبال
شاید آجائے کہیں سے کوئی مہمانِ عزیز,علامہ اقبال
عصرِ حاضر,علامہ اقبال
پُختہ افکار کہاں ڈھونڈنے جائے کوئی,علامہ اقبال
اس زمانے کی ہوا رکھتی ہے ہر چیز کو خام,علامہ اقبال
مَدرسہ عقل کو آزاد تو کرتا ہے مگر,علامہ اقبال
چھوڑ جاتا ہے خیالات کو بے ربط و نظام,علامہ اقبال
مُردہ، ’لا دینیِ افکار سے افرنگ میں عشق,علامہ اقبال
عقل بے ربطیِ افکار سے مشرق میں غلام,علامہ اقبال
طالبِ علم,علامہ اقبال
خدا تجھے کسی طُوفاں سے آشنا کر دے,علامہ اقبال
کہ تیرے بحر کی موجوں میں اضطراب نہیں,علامہ اقبال
تجھے کتاب سے ممکن نہیں فراغ کہ تُو,علامہ اقبال
کتاب خواں ہے مگر صاحبِ کتاب نہیں,علامہ اقبال
امتحان,علامہ اقبال
کہا پہاڑ کی ندّی نے سنگ ریزے سے,علامہ اقبال
فتادگی و سر افگندگی تری معراج,علامہ اقبال
ترا یہ حال کہ پامال و درد مند ہے تُو,علامہ اقبال
مری یہ شان کہ دریا بھی ہے مرا محتاج,علامہ اقبال
جہاں میں تُو کسی دیوار سے نہ ٹکرایا,علامہ اقبال
کسے خبر کہ تُو ہے سنگِ خارہ یا کہ زُجاج,علامہ اقبال
مدرَسہ,علامہ اقبال
عصرِ حاضر مَلک الموت ہے تیرا، جس نے,علامہ اقبال
قبض کی رُوح تری دے کے تجھے فکرِ معاش,علامہ اقبال
دل لَرزتا ہے حریفانہ کشاکش سے ترا,علامہ اقبال
زندگی موت ہے، کھو دیتی ہے جب ذوقِ خراش,علامہ اقبال
اُس جُنوں سے تجھے تعلیم نے بیگانہ کِیا,علامہ اقبال
جو یہ کہتا تھا خرد سے کہ بہانے نہ تراش,علامہ اقبال
فیضِ فطرت نے تجھے دیدۀ شاہیں بخشا,علامہ اقبال
جس میں رکھ دی ہے غلامی نے نگاہِ خفّاش,علامہ اقبال
مَدرسے نے تری آنکھوں سے چھُپایا جن کو,علامہ اقبال
خلوَتِ کوہ و بیاباں میں وہ اسرار ہیں فاش,علامہ اقبال
حکیم نطشہ,علامہ اقبال
حریفِ نکتۀ توحید ہو سکا نہ حکیم,علامہ اقبال
نِگاہ چاہیے اسرارِ ’لا اِلہ‘ کے لیے,علامہ اقبال
خدنگِ سینۀ گردُوں ہے اُس کا فکرِ بلند,علامہ اقبال
کمند اُس کا تخّیل ہے مہرو مہ کے لیے,علامہ اقبال
اگرچہ پاک ہے طینت میں راہبی اُس کی,علامہ اقبال
ترس رہی ہے مگر لذّتِ گُنہ کے لیے,علامہ اقبال
اساتِذہ,علامہ اقبال
مقصد ہو اگر تربَیتِ لعلِ بدخشاں,علامہ اقبال
بے سُود ہے بھٹکے ہُوئے خورشید کا پر تُو,علامہ اقبال
دُنیا ہے روایات کے پھندوں میں گرفتار,علامہ اقبال
کیا مَدرسہ، کیا مدرسے والوں کی تگ و دَو,علامہ اقبال
کر سکتے تھے جو اپنے زمانے کی امامت,علامہ اقبال
وہ کُہنہ دماغ اپنے زمانے کے ہیں پَیرو,علامہ اقبال
غزل,علامہ اقبال
مِلے گا منزلِ مقصود کا اُسی کو سُراغ,علامہ اقبال
اندھیری شب میں ہے چیتے کی آنکھ جس کا چراغ,علامہ اقبال
میسّر آتی ہے فُرصت فقط غلاموں کو,علامہ اقبال
نہیں ہے بندۀ حُر کے لیے جہاں میں فراغ,علامہ اقبال
فروغِ مغربیاں خِیرہ کر رہا ہے تجھے,علامہ اقبال
تری نظر کا نگہباں ہو صاحبِ ’مازاغ‘,علامہ اقبال
وہ بزمِ عیش ہے مہمانِ یک نفَس دو نفَس,علامہ اقبال
چمک رہے ہیں مثالِ ستارہ جس کے ایاغ,علامہ اقبال
کِیا ہے تجھ کو کتابوں نے کور ذوق اتنا,علامہ اقبال
صبا سے بھی نہ مِلا تجھ کو بُوئے گُل کا سُراغ,علامہ اقبال
دِین و تعلیم,علامہ اقبال
مجھ کو معلوم ہیں پِیرانِ حرم کے انداز,علامہ اقبال
ہو نہ اخلاص تو دعوٰئے نظر لاف و گزاف,علامہ اقبال
اور یہ اہلِ کلیسا کا نظامِ تعلیم,علامہ اقبال
ایک سازش ہے فقط دین و مُروّت کے خلاف,علامہ اقبال
اس کی تقدیر میں محکومی و مظلومی ہے,علامہ اقبال
قوم جو کر نہ سکی اپنی خودی سے انصاف,علامہ اقبال
فِطرت افراد سے اغماض بھی کر لیتی ہے,علامہ اقبال
کبھی کرتی نہیں ملّت کے گُناہوں کو معاف,علامہ اقبال
جاوید سے,علامہ اقبال
غارت گر دیں ہے یہ زمانہ,علامہ اقبال
ہے اس کی نہاد کافرانہ,علامہ اقبال
دربارِ شہنشہی سے خوشتر,علامہ اقبال
مردانِ خدا کا آستانہ,علامہ اقبال
لیکن یہ دَورِ ساحری ہے,علامہ اقبال
انداز ہیں سب کے جادُوانہ,علامہ اقبال
سرچشمۀ زندگی ہُوا خشک,علامہ اقبال
باقی ہے کہاں مٔے شبانہ,علامہ اقبال
خالی اُن سے ہُوا دبِستاں,علامہ اقبال
تھی جن کی نگاہ تازیانہ,علامہ اقبال
جس گھر کا مگر چراغ ہے تُو,علامہ اقبال
ہے اُس کا مذاق عارفانہ,علامہ اقبال
جوہر میں ہو ’لااِلہ‘ تو کیا خوف,علامہ اقبال
تعلیم ہو گو فرنگیانہ,علامہ اقبال
شاخِ گُل پر چہک ولیکن,علامہ اقبال
کر اپنی خودی میں آشیانہ,علامہ اقبال
وہ بحر ہے آدمی کہ جس کا,علامہ اقبال
ہر قطرہ ہے بحرِ بیکرانہ,علامہ اقبال
دہقان اگر نہ ہو تن آساں,علامہ اقبال
ہر دانہ ہے صد ہزار دانہ,علامہ اقبال
“غافل منشیں نہ وقتِ بازی ست,علامہ اقبال
وقتِ ہُنر است و کارسازی ست”,علامہ اقبال
سینے میں اگر نہ ہو دلِ گرم,علامہ اقبال
رہ جاتی ہے زندگی میں خامی,علامہ اقبال
نخچیر اگر ہو زِیرک و چُست,علامہ اقبال
آتی نہیں کام کُہنہ دامی,علامہ اقبال
ہے آبِ حیات اسی جہاں میں,علامہ اقبال
شرط اس کے لیے ہے تَشنہ کامی,علامہ اقبال
غیرت ہے طریقتِ حقیقی,علامہ اقبال
غیرت سے ہے فقر کی تمامی,علامہ اقبال
اے جانِ پدر نہیں ہے ممکن,علامہ اقبال
شاہیں سے تدرَو کی غلامی,علامہ اقبال
نایاب نہیں متاعِ گُفتار,علامہ اقبال
صد انوریؔ و ہزار جامیؔ,علامہ اقبال
ہے میری بساط کیا جہاں میں,علامہ اقبال
بس ایک فغانِ زیر بامی,علامہ اقبال
اک صدقِ مقال ہے کہ جس سے,علامہ اقبال
مَیں چشمِ جہاں میں ہُوں گرامی,علامہ اقبال
اﷲ کی دین ہے، جسے دے,علامہ اقبال
میراث نہیں بلند نامی,علامہ اقبال
اپنے نورِ نظر سے کیا خوب,علامہ اقبال
فرماتے ہیں حضرتِ نظامیؔ,علامہ اقبال
“جاے کہ بزرگ بایدت بود,علامہ اقبال
فرزندی من نداردت سود”,علامہ اقبال
مومن پہ گراں ہیں یہ شب و روز,علامہ اقبال
دِین و دولت، قِمار بازی,علامہ اقبال
ناپید ہے بندۀ عمل مست,علامہ اقبال
باقی ہے فقط نفَس درازی,علامہ اقبال
ہِمّت ہو اگر تو ڈھُونڈ وہ فقر,علامہ اقبال
جس فقر کی اصل ہے حجازی,علامہ اقبال
اُس فقر سے آدمی میں پیدا,علامہ اقبال
اﷲ کی شانِ بے نیازی,علامہ اقبال
کُنِجشک و حمام کے لیے موت,علامہ اقبال
ہے اُس کا مقام شاہبازی,علامہ اقبال
روشن اُس سے خِرد کی آنکھیں,علامہ اقبال
بے سُرمۀ بُوعلی و رازی,علامہ اقبال
حاصل اُس کا شکوہِ محمود,علامہ اقبال
فطرت میں اگر نہ ہو ایازی,علامہ اقبال
تیری دُنیا کا یہ سرافیل,علامہ اقبال
رکھتا نہیں ذوقِ نَے نوازی,علامہ اقبال
ہے اس کی نگاہِ عالم آشوب,علامہ اقبال
درپردہ تمام کارسازی,علامہ اقبال
یہ فقرِ غیُور جس نے پایا,علامہ اقبال
بے تیغ و سناں ہے مردِ غازی,علامہ اقبال
مومن کی اسی میں ہے امیری,علامہ اقبال
اﷲ سے مانگ یہ فقیری,علامہ اقبال
عورت,علامہ اقبال
مردِ فرنگ,علامہ اقبال
ہزار بار حکیموں نے اس کو سُلجھایا,علامہ اقبال
مگر یہ مسئلۀ زن رہا وہیں کا وہیں,علامہ اقبال
قصور زن کا نہیں ہے کچھ اس خرابی میں,علامہ اقبال
گواہ اس کی شرافت پہ ہیں مہ و پرویں,علامہ اقبال
فساد کا ہے فرنگی معاشرت میں ظہور,علامہ اقبال
کہ مرد سادہ ہے بیچارہ زن شناس نہیں,علامہ اقبال
ایک سوال,علامہ اقبال
کوئی پُوچھے حکیمِ یورپ سے,علامہ اقبال
ہند و یوناں ہیں جس کے حلقہ بگوش,علامہ اقبال
کیا یہی ہے معاشرت کا کمال,علامہ اقبال
مرد بے کار و زن تہی آغوش,علامہ اقبال
پردہ,علامہ اقبال
بہت رنگ بدلے سِپہرِ بریں نے,علامہ اقبال
خدایا یہ دُنیا جہاں تھی، وہیں ہے,علامہ اقبال
تفاوُت نہ دیکھا زن و شو میں مَیں نے,علامہ اقبال
وہ خَلوت نشیں ہے، یہ خَلوت نشیں ہے,علامہ اقبال
ابھی تک ہے پردے میں اولادِ آدم,علامہ اقبال
کسی کی خودی آشکارا نہیں ہے,علامہ اقبال
خَلوت,علامہ اقبال
رُسوا کِیا اس دَور کو جَلوت کی ہُوس نے,علامہ اقبال
روشن ہے نِگہ، آئنۀ دل ہے مُکدّر,علامہ اقبال
بڑھ جاتا ہے جب ذوقِ نظر اپنی حدوں سے,علامہ اقبال
ہو جاتے ہیں افکار پراگندہ و ابتر,علامہ اقبال
آغوشِ صدف جس کے نصیبوں میں نہیں ہے,علامہ اقبال
وہ قطرۀ نیساں کبھی بنتا نہیں گوہر,علامہ اقبال
